Produkt,Datum,prognose,lo80,hi80,lo95,hi95
"Pommes frites oder Ähnliches, tiefgefroren",2026-01-01,150.47866274904186,112.6678974198408,222.77305007389847,99.20184313508747,295.3536531974754
"Pommes frites oder Ähnliches, tiefgefroren",2026-02-01,150.47700225222388,111.6755267757031,226.478100641089,98.01417747311625,305.1907622934375
"Pommes frites oder Ähnliches, tiefgefroren",2026-03-01,150.47567444136473,110.72822391388465,230.18857756230332,96.88708855179195,315.35323295102575
"Pommes frites oder Ähnliches, tiefgefroren",2026-04-01,150.47462474201487,109.82222512064656,233.9074996937435,95.81517037300122,325.86535559738564
"Pommes frites oder Ähnliches, tiefgefroren",2026-05-01,150.47379473576265,108.95417601692151,237.63777931459381,94.7936480635377,336.7532724103614
"Pommes frites oder Ähnliches, tiefgefroren",2026-06-01,150.47313488850062,108.1210857744339,241.38225268202152,93.81829567605776,348.0452155833251
Pralinen,2025-07-01,124.96947888620922,116.57055962575846,134.5977876163444,112.54553567268684,140.28622977988275
Pralinen,2025-08-01,125.30294580292663,116.36761027505625,135.63851955104093,112.11199324868846,141.79141759130528
Pralinen,2025-09-01,125.51743296620037,116.07434237035146,136.5353175273921,111.6035623708505,143.14301210431748
Pralinen,2025-10-01,125.32931104961281,115.46497074580786,136.92800519745157,110.81933522685198,143.93030702683026
Pralinen,2025-11-01,125.45895101678366,115.15120928634947,137.67320566906227,110.3222057228245,145.0965538659607
Pralinen,2025-12-01,124.29535931921122,113.76476104179405,136.84607014048035,108.85059631768424,144.51225513633702
Pralinen,2026-01-01,126.11562813291211,114.91270308635137,139.59298759639452,109.71752221458374,147.89253632450686
Pralinen,2026-02-01,124.11818668549802,112.87506824076902,137.69831126863966,107.67523092208717,146.09061866470938
Pralinen,2026-03-01,127.19868782442262,115.0795789122471,141.99621320768534,109.51483060175467,151.22850478265562
Pralinen,2026-04-01,127.6448536670694,115.09725036413253,143.0737768406667,109.3624944261935,152.76028459168262
Pralinen,2026-05-01,126.68570698017356,113.97450225318133,142.39046455435727,108.18317223113327,152.29209803883973
Pralinen,2026-06-01,128.82411687627976,115.38864414143393,145.57927844598234,109.30462024827345,156.23180564582194
Puddingpulver,2025-07-01,139.29189454924796,113.0389274550609,180.1807643078066,102.64315089179067,212.5019451367785
Puddingpulver,2025-08-01,139.29716103306114,112.01862737814932,182.72721717611336,101.3470111253857,217.8796142153368
Puddingpulver,2025-09-01,139.30068774669127,111.05627596466182,185.2295551515877,100.13309791044814,223.27674970675577
Puddingpulver,2025-10-01,139.30305642517808,110.14549905522503,187.69457321255283,98.99176270192835,228.7053246783618
Puddingpulver,2025-11-01,139.30464438358305,109.28083813898375,190.12805949405652,97.91485900655707,234.17631621162195
Puddingpulver,2025-12-01,139.3057101422101,108.45762173413115,192.5349925950202,96.89548814444602,239.6999018637523
Puddingpulver,2026-01-01,139.30642492494476,107.6718305947739,194.91966826383359,95.92777026410101,245.28559418957784
Puddingpulver,2026-02-01,139.30690451851098,106.91999435821174,197.28582032226024,95.0066675691387,250.9423823057406
Puddingpulver,2026-03-01,139.30722622298364,106.1991015597402,199.63671309168768,94.12783787267439,256.6788480634585
Puddingpulver,2026-04-01,139.30744205231755,105.50652674997411,201.97522007691586,93.28751752443146,262.503271935021
Puddingpulver,2026-05-01,139.3075868361224,104.83996966235027,204.30388714503601,92.4824259543039,268.423724068862
Puddingpulver,2026-06-01,139.30768396666488,104.19740525825621,206.62498486106716,91.70968829663195,274.44814509882343
Quark,2025-07-01,168.27423829664522,130.38302164647942,220.19591008121293,114.49653347146156,255.44137514960784
Quark,2025-08-01,168.2742380219756,129.07268044991636,222.68661526697517,112.78718736857756,260.0120753739033
Quark,2025-09-01,168.27423792511686,127.82655217919198,225.11562409974576,111.17102381424785,264.50386200360066
Quark,2025-10-01,168.2742378909609,126.63770429024423,227.48987361840454,109.63771623207761,268.9271293334181
Quark,2025-11-01,168.2742378789163,125.50034761758093,229.81515794349494,108.17865681684492,273.29055410875515
Quark,2025-12-01,168.27423787466913,124.40958961611986,232.0963747452253,106.78658397278609,277.6014675276924
Quark,2026-01-01,168.2742378731712,123.36125198702844,234.3377075150164,105.45530721225295,281.8661301450152
Quark,2026-02-01,168.27423787264306,122.35173331307148,236.5427628938778,104.17950013394938,286.08993882522316
Quark,2026-03-01,168.2742378724566,121.37790384656468,238.71467587163798,102.95454199818421,290.2775851441583
Quark,2026-04-01,168.27423787239098,120.43702371334643,240.85619157845758,101.77639466903719,294.4331784399013
Quark,2026-05-01,168.2742378723678,119.5266784674378,242.96972972858998,100.64150574416692,298.560342681788
Quark,2026-06-01,168.27423787235972,118.64472770330173,245.0574360075803,99.5467313789891,302.66229364710335
Reis,2025-07-01,146.8850570880772,137.40692373830393,156.7862519089169,132.55767007795677,162.20196857754166
Reis,2025-08-01,147.6967805094143,137.83268013834905,158.01730004910982,132.79224820446518,163.66885949377738
Reis,2025-09-01,148.51146827220222,138.271649243472,159.24118045920835,133.04549810657417,165.12327929655729
Reis,2025-10-01,149.32912566643486,138.722691684966,160.45904307481607,133.31567491564942,166.5669834040237
Reis,2025-11-01,150.1497579817045,139.1848478308731,161.67185809401843,133.60130860399732,168.0014523926521
Reis,2025-12-01,150.9733705072028,139.65730092069765,162.88045284267045,133.90114761069287,169.42794837142472
Reis,2026-01-01,151.79996853172142,140.1393493566388,164.08553948316498,134.21411646982577,170.84755735358488
Reis,2026-02-01,152.62955734365286,140.63038552015263,165.28773619787287,134.5392834174129,172.2612216497268
Reis,2026-03-01,153.4621422309914,141.12987933142475,166.48758362967124,134.87583525122304,173.66976500797114
Reis,2026-04-01,154.29772848133337,141.63736531718482,167.6855578141307,135.22305755556573,175.0739123891779
Reis,2026-05-01,155.13632138187867,142.15243231466835,168.88208047555437,135.58031895725938,176.47430571097942
Reis,2026-06-01,155.97792621943051,142.67471518451978,170.07752731407646,135.94705845363814,177.87151651977388
Reiszubereitung,2025-07-01,110.09244276029428,77.46756702348338,135.0540130936498,52.55514310308077,146.55698294336165
Reiszubereitung,2025-08-01,106.69593086822151,67.18143601051807,135.11054997097057,29.603725119903615,147.95980752036786
Reiszubereitung,2025-09-01,103.18768879910301,54.51321773415093,135.36592139987278,-33.036933708705476,149.62465507401134
Reiszubereitung,2025-10-01,99.555906109925,37.162917313424295,135.801303649237,-55.98481026731445,151.51862601807485
Reiszubereitung,2025-11-01,95.78653228761928,-15.953960134751648,136.40074543807233,-72.4306237169179,153.61392609651548
Reiszubereitung,2025-12-01,91.8626325545731,-43.95610263850373,137.15058078632987,-86.15263779987565,155.88694437562268
Reiszubereitung,2026-01-01,87.76348390591626,-60.40827232438712,138.03894127055668,-98.27797309131897,158.3174688882971
Reiszubereitung,2026-02-01,83.46327057948757,-73.50775248546825,139.05537666780904,-109.32394219199526,160.88805786289197
Reiszubereitung,2026-03-01,78.92913796050378,-84.81149124799629,140.19056863281375,-119.57828433829775,163.58354673659733
Reiszubereitung,2026-04-01,74.1181711612333,-94.95465064693039,141.4361171905155,-129.22030190444713,166.39066315704048
Reiszubereitung,2026-05-01,68.97246840286331,-104.26993650512455,142.78438179099706,-138.37054709773267,169.297724601881
Reiszubereitung,2026-06-01,63.41059602476141,-112.95707529468079,144.22836236242455,-147.11462632815676,172.29439832571478
Riegel oder andere Erzeugnisse aus Schokolade,2025-07-01,165.8896638379626,149.48640077199124,186.08696994744795,141.99614590421334,198.78243452140043
Riegel oder andere Erzeugnisse aus Schokolade,2025-08-01,167.54457421094713,150.27462622989566,189.01977376199187,142.4395078594895,202.63796512208086
Riegel oder andere Erzeugnisse aus Schokolade,2025-09-01,169.23113523947708,151.09088429260206,192.00996096847535,142.91315992496502,206.5823846133306
Riegel oder andere Erzeugnisse aus Schokolade,2025-10-01,170.95024712818503,151.9339190013235,195.06187333476748,143.41490918348507,210.62317316086794
Riegel oder andere Erzeugnisse aus Schokolade,2025-11-01,172.70284422681746,152.80273606200268,198.17974538098323,143.94295220327018,214.76774561079995
Riegel oder andere Erzeugnisse aus Schokolade,2025-12-01,174.48989665538244,153.69655005907643,201.36776709901616,144.49579433074814,219.0235575924496
Riegel oder andere Erzeugnisse aus Schokolade,2026-01-01,176.31241202267208,154.61474504116617,204.63013408331173,145.07218934538363,223.3981936867654
Riegel oder andere Erzeugnisse aus Schokolade,2026-02-01,178.1714372444199,155.55684460490454,207.97108901985845,145.67109357035557,227.89944384115293
Riegel oder andere Erzeugnisse aus Schokolade,2026-03-01,180.06806046788677,156.5224888615237,211.3949572299984,146.29163045168505,232.53537232903793
Riegel oder andere Erzeugnisse aus Schokolade,2026-04-01,182.00341311024977,157.51141648040084,214.90617816517621,146.9330628530014,237.31438235946456
Riegel oder andere Erzeugnisse aus Schokolade,2026-05-01,183.9786720186204,158.52345053807903,218.50933422404597,147.59477112758856,242.24527867509264
Riegel oder andere Erzeugnisse aus Schokolade,2026-06-01,185.9950617602626,159.55848726137626,222.2091779150948,148.27623557831916,247.33732998356476
Rinderhackfleisch,2025-07-01,144.16219240103743,125.26151245553473,160.85731281452846,113.99462223263953,169.02902426693035
Rinderhackfleisch,2025-08-01,144.16219334735783,124.41996454159522,161.50912819093767,112.57631576967385,169.97696343376882
Rinderhackfleisch,2025-09-01,144.16219372257189,123.60510881680477,162.13360939236912,111.195039248874,170.88378494942853
Rinderhackfleisch,2025-10-01,144.16219387134348,122.81400705484342,162.73369018900036,109.8462567849774,171.75393514464707
Rinderhackfleisch,2025-11-01,144.16219393033109,122.04420723854346,163.31181744579,108.52616823933197,172.59112034719064
Rinderhackfleisch,2025-12-01,144.16219395371957,121.29363808322391,163.87005697089205,107.23154851546907,173.39846796149624
Rinderhackfleisch,2026-01-01,144.16219396299303,120.56053111162777,164.41017158753405,105.95962880877421,174.17864525326422
Rinderhackfleisch,2026-02-01,144.16219396666995,119.8433620347754,164.93367981055644,104.70800724402692,174.93394860214644
Rinderhackfleisch,2026-03-01,144.16219396812784,119.14080592638885,165.44190069381412,103.47458050086146,175.6663717003943
Rinderhackfleisch,2026-04-01,144.16219396870588,118.45170243291483,165.935988627818,102.25749070095813,176.37765845400915
Rinderhackfleisch,2026-05-01,144.1621939689351,117.77502840817841,166.41696070709116,101.0550835786563,177.06934457599755
Rinderhackfleisch,2026-06-01,144.162193969026,117.10987612578403,166.88571851750325,99.86587512086844,177.74279068944904
Rinderroulade oder Rinderlende,2025-07-01,134.66352508700516,125.37846368974553,143.34846572649892,120.17321813580692,147.73948471925786
Rinderroulade oder Rinderlende,2025-08-01,135.11135652333468,125.49672164261953,144.08588692890606,120.09588306764375,148.6175153410699
Rinderroulade oder Rinderlende,2025-09-01,135.5577086099034,125.62760928917935,144.80850099067166,120.0388917131845,149.47401379635326
Rinderroulade oder Rinderlende,2025-10-01,136.00259591140713,125.76983369713433,145.5176119037997,120.00026382678607,150.3109522565499
Rinderroulade oder Rinderlende,2025-11-01,136.4460327551071,125.9222974298119,146.21432818801733,119.97831727282193,151.13000518856563
Rinderroulade oder Rinderlende,2025-12-01,136.88803323621386,126.08405920647778,146.8996022253506,119.97160800244178,151.93260936640152
Rinderroulade oder Rinderlende,2026-01-01,137.32861122311522,126.25430423377341,147.57425992383878,119.97888479501903,152.72000911836096
Rinderroulade oder Rinderlende,2026-02-01,137.76778036245372,126.43232144686884,148.23902347177767,119.9990545470232,153.4932910270921
Rinderroulade oder Rinderlende,2026-03-01,138.20555408405878,126.61748578582913,148.89452905698286,120.03115524584224,154.25341094493845
Rinderroulade oder Rinderlende,2026-04-01,138.64194560573895,126.80924420614899,149.54134085210833,120.07433464199286,155.00121531115585
Rinderroulade oder Rinderlende,2026-05-01,139.07696793793855,127.00710450238708,150.1799621870786,120.12783321349629,155.73745817721584
Rinderroulade oder Rinderlende,2026-06-01,139.5106338882638,127.21062628116609,150.8108445723595,120.19097040919002,156.46281495342132
Rindfleisch zum Kochen,2025-07-01,149.32217321763102,137.6473439908234,160.14821267460712,131.04673801385462,165.59293095923934
Rindfleisch zum Kochen,2025-08-01,149.94863346127667,137.8393874523242,161.1505770279877,130.9767670003694,166.7762529808706
Rindfleisch zum Kochen,2025-09-01,150.57248752415478,138.04929997273123,162.13130469976556,130.9360036391188,167.92843951400224
Rindfleisch zum Kochen,2025-10-01,151.1937676595612,138.27511813520613,163.09238167996315,130.92143522954444,169.052481510497
Rindfleisch zum Kochen,2025-11-01,151.81250546488434,138.51518991981385,164.03548269147103,130.93052348367567,170.1508967180968
Rindfleisch zum Kochen,2025-12-01,152.42873189748857,138.7681091738255,164.9620366967461,130.96110464210653,171.2258295235738
Rindfleisch zum Kochen,2026-01-01,153.042477291899,139.03266690058473,165.87327558931023,131.01131524623847,172.2791251404158
Rindfleisch zum Kochen,2026-02-01,153.65377137695066,139.30781436471824,166.77027107070785,131.07953593285293,173.31238577517564
Rindfleisch zum Kochen,2026-03-01,154.26264329250722,139.5926346803967,167.65396304568654,131.16434816435662,174.3270138591872
Rindfleisch zum Kochen,2026-04-01,154.86912160564364,139.8863206075346,168.5251818105097,131.26450042325348,175.324245817099
Rindfleisch zum Kochen,2026-05-01,155.47323432627869,140.18815696938398,169.38466562084628,131.3788814503982,176.3051787926631
Rindfleisch zum Kochen,2026-06-01,156.07500892226776,140.49750656365282,170.2330747670412,131.50649880663113,177.27079205216654
Rindfleisch zum Schmoren oder Braten,2025-07-01,139.32308923059227,132.57884546967506,145.75562586667155,128.86586945127365,149.04847856957178
Rindfleisch zum Schmoren oder Braten,2025-08-01,139.84143999145928,132.86320719762193,146.48765013448184,129.01646917436292,149.88670146944204
Rindfleisch zum Schmoren oder Braten,2025-09-01,140.3578766019888,133.15609098755718,147.2077773237931,129.1812853015203,150.7079278252612
Rindfleisch zum Schmoren oder Braten,2025-10-01,140.87242011291724,133.45654355344948,147.91699067042987,129.35884791642428,151.51364260879203
Rindfleisch zum Schmoren oder Braten,2025-11-01,141.3850911919448,133.76375673470977,148.6161279139583,129.5479089512258,152.30510900701998
Rindfleisch zum Schmoren oder Braten,2025-12-01,141.89591013342275,134.0770383205797,149.30591047752182,129.74739761646063,153.0834129822706
Rindfleisch zum Schmoren oder Braten,2026-01-01,142.4048968677275,134.39579003949265,149.9869654827454,129.9563867785947,153.84949688523093
Rindfleisch zum Schmoren oder Braten,2026-02-01,142.91207097033484,134.71949066893544,150.65984264417202,130.17406716080694,154.60418524524385
Rindfleisch zum Schmoren oder Braten,2026-03-01,143.41745167060486,135.04768287769474,151.32502743133884,130.39972724579312,155.34820485906798
Rindfleisch zum Schmoren oder Braten,2026-04-01,143.92105786028958,135.37996283683387,151.98295146214136,130.63273740808864,156.0822006505811
Rindfleisch zum Schmoren oder Braten,2026-05-01,144.42290810177326,135.71597191704174,152.63400080983578,130.8725372333073,156.80674834400853
Rindfleisch zum Schmoren oder Braten,2026-06-01,144.9230206360562,136.05538998053464,153.2785227154944,131.11862527286686,157.52236470208348
