Produkt,Kategorie,Monat,mean_idx,jahres_mean,abweichung,saison_range
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Feb,115.41666666666667,115.89777777777778,-0.4811111111111046,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Mrz,115.48333333333333,115.89777777777778,-0.41444444444444173,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Apr,116.38333333333334,115.89777777777778,0.48555555555556396,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Mai,116.86666666666667,115.89777777777778,0.9688888888888982,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Jun,117.43333333333334,115.89777777777778,1.5355555555555611,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Jul,114.66,115.89777777777778,-1.2377777777777794,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Aug,114.72,115.89777777777778,-1.1777777777777771,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Sep,115.1,115.89777777777778,-0.7977777777777817,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Okt,115.98,115.89777777777778,0.08222222222222797,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Nov,116.96,115.89777777777778,1.0622222222222177,2.9833333333333343
Fertignahrung für Säuglinge oder Kleinkinder,Sonstige Nahrungsmittel,Dez,117.32,115.89777777777778,1.4222222222222172,2.9833333333333343
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Jan,105.7,109.19,-3.489999999999995,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Feb,107.58,109.19,-1.6099999999999994,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Mrz,106.66,109.19,-2.530000000000001,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Apr,108,109.19,-1.1899999999999977,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Mai,107.64,109.19,-1.5499999999999972,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Jun,108.92,109.19,-0.269999999999996,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Jul,110.56,109.19,1.3700000000000045,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Aug,110.54,109.19,1.3500000000000085,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Sep,110.3,109.19,1.1099999999999994,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Okt,111.38,109.19,2.1899999999999977,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Nov,111.46000000000001,109.19,2.2700000000000102,5.839999999999989
Fertigsuppe im Beutel oder Instantbrühe,Sonstige Nahrungsmittel,Dez,111.53999999999999,109.19,2.3499999999999943,5.839999999999989
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Jan,117.81666666666666,117.58472222222223,0.23194444444443718,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Feb,117.4,117.58472222222223,-0.18472222222222,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Mrz,118.11666666666666,117.58472222222223,0.5319444444444343,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Apr,119.41666666666667,117.58472222222223,1.8319444444444457,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Mai,118.91666666666667,117.58472222222223,1.3319444444444457,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Jun,119.65,117.58472222222223,2.06527777777778,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Jul,116.08,117.58472222222223,-1.5047222222222274,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Aug,115.9,117.58472222222223,-1.68472222222222,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Sep,116.12,117.58472222222223,-1.4647222222222211,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Okt,116.08,117.58472222222223,-1.5047222222222274,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Nov,117.6,117.58472222222223,0.01527777777776862,3.75
"Fischfilet, frisch oder gekühlt",Fisch & Meeresfrüchte,Dez,117.92,117.58472222222223,0.335277777777776,3.75
Fischkonserve,Fisch & Meeresfrüchte,Jan,115.38333333333334,116.68333333333334,-1.2999999999999972,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Feb,115.95,116.68333333333334,-0.7333333333333343,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Mrz,116.06666666666666,116.68333333333334,-0.6166666666666742,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Apr,116.58333333333334,116.68333333333334,-0.09999999999999432,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Mai,118.28333333333333,116.68333333333334,1.5999999999999943,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Jun,119.13333333333334,116.68333333333334,2.450000000000003,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Jul,114.54,116.68333333333334,-2.143333333333331,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Aug,116.1,116.68333333333334,-0.5833333333333428,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Sep,116.38,116.68333333333334,-0.30333333333334167,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Okt,116.36,116.68333333333334,-0.3233333333333377,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Nov,118.03999999999999,116.68333333333334,1.356666666666655,4.593333333333334
Fischkonserve,Fisch & Meeresfrüchte,Dez,117.38,116.68333333333334,0.6966666666666583,4.593333333333334
Fischmarinade,Fisch & Meeresfrüchte,Jan,115.98,119.08666666666667,-3.106666666666669,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Feb,116.38,119.08666666666667,-2.7066666666666777,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Mrz,117.1,119.08666666666667,-1.9866666666666788,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Apr,117.36,119.08666666666667,-1.7266666666666737,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Mai,118.16,119.08666666666667,-0.9266666666666765,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Jun,119.14,119.08666666666667,0.05333333333332746,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Jul,119.34,119.08666666666667,0.2533333333333303,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Aug,119.72,119.08666666666667,0.6333333333333258,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Sep,120.16,119.08666666666667,1.0733333333333235,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Okt,121,119.08666666666667,1.913333333333327,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Nov,122.18,119.08666666666667,3.0933333333333337,6.539999999999992
Fischmarinade,Fisch & Meeresfrüchte,Dez,122.52,119.08666666666667,3.433333333333323,6.539999999999992
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Jan,119.78333333333333,121.26416666666667,-1.4808333333333366,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Feb,120.46666666666667,121.26416666666667,-0.7974999999999994,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Mrz,120.86666666666667,121.26416666666667,-0.39749999999999375,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Apr,121.46666666666667,121.26416666666667,0.20250000000000057,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Mai,123,121.26416666666667,1.735833333333332,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Jun,122.46666666666667,121.26416666666667,1.2025000000000006,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Jul,119.22,121.26416666666667,-2.044166666666669,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Aug,120.44,121.26416666666667,-0.8241666666666703,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Sep,122.10000000000001,121.26416666666667,0.8358333333333405,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Okt,121.18,121.26416666666667,-0.08416666666666117,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Nov,121.82000000000001,121.26416666666667,0.5558333333333394,3.780000000000001
Fischstäbchen o.a. tiefgefrorene Fischzubereitung,Fisch & Meeresfrüchte,Dez,122.36,121.26416666666667,1.0958333333333314,3.780000000000001
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Jan,113,114.71,-1.7099999999999937,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Feb,113.9,114.71,-0.8099999999999881,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Mrz,114.3,114.71,-0.4099999999999966,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Apr,114.98333333333333,114.71,0.27333333333334053,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Mai,115.71666666666667,114.71,1.0066666666666748,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Jun,116.5,114.71,1.7900000000000063,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Jul,113.89999999999999,114.71,-0.8100000000000023,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Aug,114.42,114.71,-0.28999999999999204,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Sep,114.22,114.71,-0.4899999999999949,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Okt,114.92,114.71,0.21000000000000796,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Nov,115.17999999999999,114.71,0.46999999999999886,3.5
"Fleischfertiggericht ohne Beilage, konserviert",Fleisch & Wurst,Dez,115.48,114.71,0.7700000000000102,3.5
Fleischwurst,Fleisch & Wurst,Jan,111.08,114.46833333333333,-3.3883333333333354,5.079999999999998
Fleischwurst,Fleisch & Wurst,Feb,110.92,114.46833333333333,-3.548333333333332,5.079999999999998
Fleischwurst,Fleisch & Wurst,Mrz,111.46000000000001,114.46833333333333,-3.0083333333333258,5.079999999999998
Fleischwurst,Fleisch & Wurst,Apr,113.84,114.46833333333333,-0.6283333333333303,5.079999999999998
Fleischwurst,Fleisch & Wurst,Mai,115.58,114.46833333333333,1.1116666666666646,5.079999999999998
Fleischwurst,Fleisch & Wurst,Jun,115.7,114.46833333333333,1.2316666666666691,5.079999999999998
Fleischwurst,Fleisch & Wurst,Jul,115.58,114.46833333333333,1.1116666666666646,5.079999999999998
Fleischwurst,Fleisch & Wurst,Aug,115.86,114.46833333333333,1.3916666666666657,5.079999999999998
Fleischwurst,Fleisch & Wurst,Sep,115.78,114.46833333333333,1.3116666666666674,5.079999999999998
Fleischwurst,Fleisch & Wurst,Okt,116,114.46833333333333,1.5316666666666663,5.079999999999998
Fleischwurst,Fleisch & Wurst,Nov,116,114.46833333333333,1.5316666666666663,5.079999999999998
Fleischwurst,Fleisch & Wurst,Dez,115.82000000000001,114.46833333333333,1.3516666666666737,5.079999999999998
Frisches Brötchen,Getreide & Backwaren,Jan,117.46666666666667,118.53805555555556,-1.0713888888888903,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Feb,117.96666666666667,118.53805555555556,-0.5713888888888903,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Mrz,117.91666666666666,118.53805555555556,-0.6213888888889016,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Apr,118.76666666666667,118.53805555555556,0.22861111111110688,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Mai,119.46666666666667,118.53805555555556,0.9286111111111097,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Jun,119.73333333333333,118.53805555555556,1.1952777777777754,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Jul,117.17999999999999,118.53805555555556,-1.3580555555555662,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Aug,117.3,118.53805555555556,-1.2380555555555617,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Sep,118.54,118.53805555555556,0.001944444444447413,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Okt,118.72,118.53805555555556,0.18194444444444002,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Nov,119.44,118.53805555555556,0.9019444444444389,2.780000000000001
Frisches Brötchen,Getreide & Backwaren,Dez,119.96,118.53805555555556,1.421944444444435,2.780000000000001
Frisches Geflügelfleisch,Fleisch & Wurst,Jan,120.93333333333334,124.21249999999999,-3.2791666666666544,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Feb,121.3,124.21249999999999,-2.9124999999999943,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Mrz,122.03333333333333,124.21249999999999,-2.17916666666666,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Apr,123.05,124.21249999999999,-1.1624999999999943,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Mai,125.6,124.21249999999999,1.3875000000000028,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Jun,127.43333333333332,124.21249999999999,3.2208333333333314,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Jul,124.24,124.21249999999999,0.02750000000000341,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Aug,124.74,124.21249999999999,0.5275000000000034,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Sep,125.4,124.21249999999999,1.1875000000000142,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Okt,125.08,124.21249999999999,0.8675000000000068,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Nov,125.38,124.21249999999999,1.167500000000004,6.499999999999986
Frisches Geflügelfleisch,Fleisch & Wurst,Dez,125.36,124.21249999999999,1.147500000000008,6.499999999999986
Frischkäse,Milch & Milchgetränke,Jan,119.08333333333333,120.77277777777778,-1.6894444444444474,4.066666666666677
Frischkäse,Milch & Milchgetränke,Feb,120,120.77277777777778,-0.772777777777776,4.066666666666677
Frischkäse,Milch & Milchgetränke,Mrz,121.3,120.77277777777778,0.5272222222222211,4.066666666666677
Frischkäse,Milch & Milchgetränke,Apr,121.08333333333333,120.77277777777778,0.3105555555555526,4.066666666666677
Frischkäse,Milch & Milchgetränke,Mai,122.91666666666667,120.77277777777778,2.1438888888888954,4.066666666666677
Frischkäse,Milch & Milchgetränke,Jun,123.15,120.77277777777778,2.3772222222222297,4.066666666666677
Frischkäse,Milch & Milchgetränke,Jul,119.46000000000001,120.77277777777778,-1.312777777777768,4.066666666666677
Frischkäse,Milch & Milchgetränke,Aug,120.44,120.77277777777778,-0.3327777777777783,4.066666666666677
Frischkäse,Milch & Milchgetränke,Sep,120.52,120.77277777777778,-0.25277777777778,4.066666666666677
Frischkäse,Milch & Milchgetränke,Okt,119.96000000000001,120.77277777777778,-0.812777777777768,4.066666666666677
Frischkäse,Milch & Milchgetränke,Nov,120.39999999999999,120.77277777777778,-0.37277777777778454,4.066666666666677
Frischkäse,Milch & Milchgetränke,Dez,120.96000000000001,120.77277777777778,0.18722222222223195,4.066666666666677
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Jan,105.58,108.76,-3.180000000000007,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Feb,106.9,108.76,-1.8599999999999994,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Mrz,107.04,108.76,-1.7199999999999989,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Apr,108.7,108.76,-0.060000000000002274,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Mai,108.54,108.76,-0.21999999999999886,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Jun,109.48,108.76,0.7199999999999989,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Jul,109.2,108.76,0.4399999999999977,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Aug,110.2,108.76,1.4399999999999977,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Sep,110.24,108.76,1.4799999999999898,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Okt,109.68,108.76,0.9200000000000017,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Nov,110.22,108.76,1.4599999999999937,4.659999999999997
Früchtetee oder Kräutertee,"Kaffee, Tee & Kakao",Dez,109.34,108.76,0.5799999999999983,4.659999999999997
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Jan,107.63333333333334,109.06583333333333,-1.4324999999999903,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Feb,108.38333333333334,109.06583333333333,-0.6824999999999903,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Mrz,108.1,109.06583333333333,-0.965833333333336,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Apr,109.55,109.06583333333333,0.48416666666666686,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Mai,110.05,109.06583333333333,0.9841666666666669,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Jun,110.23333333333333,109.06583333333333,1.167500000000004,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Jul,108.9,109.06583333333333,-0.16583333333332462,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Aug,109.16,109.06583333333333,0.09416666666666629,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Sep,109.32,109.06583333333333,0.2541666666666629,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Okt,109.24,109.06583333333333,0.17416666666666458,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Nov,109.38,109.06583333333333,0.31416666666666515,2.5999999999999943
Gekochter Schinken oder anderes gegartes Fleisch,Fleisch & Wurst,Dez,108.84,109.06583333333333,-0.2258333333333269,2.5999999999999943
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Jan,105.38333333333334,106.34833333333333,-0.9649999999999892,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Feb,106.15,106.34833333333333,-0.19833333333332348,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Mrz,106.21666666666667,106.34833333333333,-0.1316666666666606,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Apr,105.6,106.34833333333333,-0.7483333333333348,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Mai,106.8,106.34833333333333,0.451666666666668,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Jun,106.75,106.34833333333333,0.40166666666667084,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Jul,105.52,106.34833333333333,-0.8283333333333331,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Aug,106.18,106.34833333333333,-0.16833333333332234,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Sep,106.54,106.34833333333333,0.1916666666666771,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Okt,106.58,106.34833333333333,0.23166666666666913,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Nov,107.14,106.34833333333333,0.7916666666666714,1.9366666666666532
"Gemüseprodukt, vegetarisch oder vegan",Gemüse & Gemüsekonserven,Dez,107.32,106.34833333333333,0.971666666666664,1.9366666666666532
Gemüsesaft,Säfte & Softdrinks,Jan,113.66,117.48166666666667,-3.8216666666666725,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Feb,114.36,117.48166666666667,-3.1216666666666697,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Mrz,115.08,117.48166666666667,-2.401666666666671,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Apr,116.16,117.48166666666667,-1.3216666666666725,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Mai,116.46000000000001,117.48166666666667,-1.0216666666666612,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Jun,116.74,117.48166666666667,-0.7416666666666742,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Jul,116.96000000000001,117.48166666666667,-0.5216666666666612,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Aug,117.28,117.48166666666667,-0.201666666666668,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Sep,119.84,117.48166666666667,2.3583333333333343,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Okt,120.53999999999999,117.48166666666667,3.058333333333323,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Nov,121.06,117.48166666666667,3.578333333333333,7.980000000000004
Gemüsesaft,Säfte & Softdrinks,Dez,121.64,117.48166666666667,4.158333333333331,7.980000000000004
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Jan,104.5,106.015,-1.5150000000000006,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Feb,105.21666666666667,106.015,-0.798333333333332,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Mrz,106.1,106.015,0.08499999999999375,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Apr,106.3,106.015,0.2849999999999966,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Mai,106.3,106.015,0.2849999999999966,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Jun,107.58333333333334,106.015,1.5683333333333422,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Jul,106.3,106.015,0.2849999999999966,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Aug,105.38,106.015,-0.6350000000000051,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Sep,106.16,106.015,0.14499999999999602,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Okt,105.98,106.015,-0.03499999999999659,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Nov,106.24,106.015,0.22499999999999432,3.083333333333343
"Getreideprodukt, vegetarisch oder vegan",Getreide & Backwaren,Dez,106.12,106.015,0.10500000000000398,3.083333333333343
Gewürze,Sonstige Nahrungsmittel,Jan,106.24,107.58833333333334,-1.3483333333333434,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Feb,106.12,107.58833333333334,-1.4683333333333337,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Mrz,106.8,107.58833333333334,-0.7883333333333411,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Apr,107.26,107.58833333333334,-0.32833333333333314,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Mai,107.4,107.58833333333334,-0.18833333333333258,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Jun,107.54,107.58833333333334,-0.04833333333333201,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Jul,107.44,107.58833333333334,-0.14833333333334053,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Aug,108.2,107.58833333333334,0.6116666666666646,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Sep,108.42,107.58833333333334,0.8316666666666634,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Okt,108.44,107.58833333333334,0.8516666666666595,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Nov,108.6,107.58833333333334,1.011666666666656,2.480000000000004
Gewürze,Sonstige Nahrungsmittel,Dez,108.60000000000001,107.58833333333334,1.0116666666666703,2.480000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Jan,126.18333333333334,127.28277777777777,-1.0994444444444298,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Feb,127.43333333333334,127.28277777777777,0.1505555555555702,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Mrz,128.6,127.28277777777777,1.3172222222222274,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Apr,129.25,127.28277777777777,1.967222222222233,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Mai,128.85,127.28277777777777,1.5672222222222274,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Jun,128.91666666666666,127.28277777777777,1.6338888888888903,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Jul,125.6,127.28277777777777,-1.6827777777777726,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Aug,125.67999999999999,127.28277777777777,-1.6027777777777743,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Sep,125.6,127.28277777777777,-1.6827777777777726,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Okt,125.52,127.28277777777777,-1.762777777777771,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Nov,126.72,127.28277777777777,-0.562777777777768,3.730000000000004
"Grieß, Roggenmehl oder Ähnliches",Getreide & Backwaren,Dez,129.04,127.28277777777777,1.7572222222222251,3.730000000000004
"Grillsoße, Sojasoße, Salatdressing oder Ähnliches",Sonstige Nahrungsmittel,Jan,122.43333333333334,123.31527777777778,-0.8819444444444429,6.659999999999997
"Grillsoße, Sojasoße, Salatdressing oder Ähnliches",Sonstige Nahrungsmittel,Feb,122.33333333333333,123.31527777777778,-0.9819444444444514,6.659999999999997
"Grillsoße, Sojasoße, Salatdressing oder Ähnliches",Sonstige Nahrungsmittel,Mrz,123.35,123.31527777777778,0.03472222222221433,6.659999999999997
"Grillsoße, Sojasoße, Salatdressing oder Ähnliches",Sonstige Nahrungsmittel,Apr,123.66666666666666,123.31527777777778,0.3513888888888772,6.659999999999997
"Grillsoße, Sojasoße, Salatdressing oder Ähnliches",Sonstige Nahrungsmittel,Mai,124.46666666666667,123.31527777777778,1.1513888888888886,6.659999999999997
